srno,category_id,sub_category_id,product_sku,name,description,dimension,material,diamond,stone,gold_weight_18k,gold_weight_22k,is_22k_gold,gold_weight_14k,making_charges,quantity,color,video,default_color,default_video,is_recommended,is_most_selling,is_most_liked,is_soliter,soliter_setting,product_base_price,product_buy_price,discount,status,total_reviews,avg_rating,related_items,created_At,updated_At
373,3,NULL,DSEA14,Petite Diamond Climber Earrings,"This elegant climber style adds sparkle with a soft sweep, ideal for earrings design for female with a modern twist. The design suits earrings for multiple piercings or standalone shimmer. Crafted with 18K gold hallmark finesse, it fits daily use earrings gold design preferences. Their form appeals to those seeking simple small gold earrings designs with flair. Perfect for daily use earrings for ladies who like minimalist shine. Add them to your collection if you want modern gold stud earrings without the bulk. These align well with stylish daily wear gold earrings trends. Also great if you’re watching gold making charges per gram while shopping.","{""height"":7,""width"":2.8}",Gold,"[{""carat"":0.12,""quantity"":6,""shape"":""round""}]",NULL,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,18597,17054,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
374,3,NULL,DSEA14,Petite Diamond Climber Earrings,"This elegant climber style adds sparkle with a soft sweep, ideal for earrings design for female with a modern twist. The design suits earrings for multiple piercings or standalone shimmer. Crafted with 18K gold hallmark finesse, it fits daily use earrings gold design preferences. Their form appeals to those seeking simple small gold earrings designs with flair. Perfect for daily use earrings for ladies who like minimalist shine. Add them to your collection if you want modern gold stud earrings without the bulk. These align well with stylish daily wear gold earrings trends. Also great if you’re watching gold making charges per gram while shopping.","{""height"":7,""width"":2.8}",Gold,"[{""carat"":0.12,""quantity"":6,""shape"":""round""}]",NULL,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,18597,17054,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
375,3,NULL,DSEA14,Petite Diamond Climber Earrings,"This elegant climber style adds sparkle with a soft sweep, ideal for earrings design for female with a modern twist. The design suits earrings for multiple piercings or standalone shimmer. Crafted with 18K gold hallmark finesse, it fits daily use earrings gold design preferences. Their form appeals to those seeking simple small gold earrings designs with flair. Perfect for daily use earrings for ladies who like minimalist shine. Add them to your collection if you want modern gold stud earrings without the bulk. These align well with stylish daily wear gold earrings trends. Also great if you’re watching gold making charges per gram while shopping.","{""height"":7,""width"":2.8}",Gold,"[{""carat"":0.12,""quantity"":6,""shape"":""round""}]",NULL,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,18597,17054,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
376,3,NULL,DSEA11c,Diamond Row Earrings,"Featuring a clean linear structure, these earrings reflect modern gold stud earrings with a touch of diamond brilliance. They're suitable as gold earrings latest models for office wear and evenings alike. The linear row is ideal for daily use earrings for ladies with a minimalist style. Their versatile design fits into earrings for multiple piercings layouts or worn solo. You can also match them with other small earrings for daily use for layered looks.. Their form is inspired by simple gold earrings designs for daily use but elevated with sparkle. Great for anyone who values both gold jewellery making charges and design finesse.","{""height"":8,""width"":1.5}",Gold,"[{""carat"":0.15,""quantity"":10,""shape"":""round""}]",NULL,1.3,0,no,1.1,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,20447,18434,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
377,3,NULL,DSEA11c,Diamond Row Earrings,"Featuring a clean linear structure, these earrings reflect modern gold stud earrings with a touch of diamond brilliance. They're suitable as gold earrings latest models for office wear and evenings alike. The linear row is ideal for daily use earrings for ladies with a minimalist style. Their versatile design fits into earrings for multiple piercings layouts or worn solo. You can also match them with other small earrings for daily use for layered looks.. Their form is inspired by simple gold earrings designs for daily use but elevated with sparkle. Great for anyone who values both gold jewellery making charges and design finesse.","{""height"":8,""width"":1.5}",Gold,"[{""carat"":0.15,""quantity"":10,""shape"":""round""}]",,1.3,0,no,1.1,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,20447,18434,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
378,3,NULL,DSEA11c,Diamond Row Earrings,"Featuring a clean linear structure, these earrings reflect modern gold stud earrings with a touch of diamond brilliance. They're suitable as gold earrings latest models for office wear and evenings alike. The linear row is ideal for daily use earrings for ladies with a minimalist style. Their versatile design fits into earrings for multiple piercings layouts or worn solo. You can also match them with other small earrings for daily use for layered looks.. Their form is inspired by simple gold earrings designs for daily use but elevated with sparkle. Great for anyone who values both gold jewellery making charges and design finesse.","{""height"":8,""width"":1.5}",Gold,"[{""carat"":0.15,""quantity"":10,""shape"":""round""}]",,1.3,0,no,1.1,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,20447,18434,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
379,3,NULL,DSEA11a,Petite Bar Diamond Earrings,"These slim bar-shaped earrings are perfect for those seeking gold earrings for women daily use with a sleek twist. Their understated sparkle makes them part of the daily wear diamond earrings trend. Compact enough for second ear piercing studs yet bold enough to wear solo. Made with high precision, they align with real gold earrings design standards. Ideal for women exploring how to calculate making charges for gold wisely while getting maximum impact. Their linear form fits in perfectly among daily wear fancy gold earrings. Whether styled with a tee or tailored suit, these earrings for western wear are versatile. Add to your rotation of stylish gold earrings design for everyday elegance.","{""height"":4.80,""width"":1.5}",Gold,"[{""carat"":0.06,""quantity"":6,""shape"":""round""}]",NULL,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,13497,12851,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
380,3,NULL,DSEA11a,Petite Bar Diamond Earrings,"These slim bar-shaped earrings are perfect for those seeking gold earrings for women daily use with a sleek twist. Their understated sparkle makes them part of the daily wear diamond earrings trend. Compact enough for second ear piercing studs yet bold enough to wear solo. Made with high precision, they align with real gold earrings design standards. Ideal for women exploring how to calculate making charges for gold wisely while getting maximum impact. Their linear form fits in perfectly among daily wear fancy gold earrings. Whether styled with a tee or tailored suit, these earrings for western wear are versatile. Add to your rotation of stylish gold earrings design for everyday elegance.","{""height"":4.80,""width"":1.5}",Gold,"[{""carat"":0.06,""quantity"":6,""shape"":""round""}]",,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,13497,12851,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
381,3,NULL,DSEA11a,Petite Bar Diamond Earrings,"These slim bar-shaped earrings are perfect for those seeking gold earrings for women daily use with a sleek twist. Their understated sparkle makes them part of the daily wear diamond earrings trend. Compact enough for second ear piercing studs yet bold enough to wear solo. Made with high precision, they align with real gold earrings design standards. Ideal for women exploring how to calculate making charges for gold wisely while getting maximum impact. Their linear form fits in perfectly among daily wear fancy gold earrings. Whether styled with a tee or tailored suit, these earrings for western wear are versatile. Add to your rotation of stylish gold earrings design for everyday elegance.","{""height"":4.80,""width"":1.5}",Gold,"[{""carat"":0.06,""quantity"":6,""shape"":""round""}]",,1.3,0,no,1.2,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,13497,12851,0,1,0,0,NULL,22-05-2024 05:17,22-05-2024 05:17
382,3,NULL,DSEA82,Vortex Teardrop Earring,"The Vortex Teardrop Earring is a graceful choice in modern gold stud earrings that blends form with everyday function. Designed with simplicity, they reflect simple gold earrings designs for daily use with a chic twist. Perfect for daily wear earrings designs, they work seamlessly with gold ring earrings design trends. Ideal for small earrings for daily use, these are a must-have for anyone building a stylish daily wear gold earrings collection. Certified with a 18K gold hallmark, they bring heritage charm into your everyday wardrobe. Whether you're investing through gold purchase on emi or browsing earrings gold designs 2025, these earrings are a smart pick. A timeless pair of earrings for girls online with understated glamour.","{""height"":58,""width"":25}",Gold,"[{""carat"":2.10,""quantity"":500,""shape"":""round""}]",NULL,14,0,no,12,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,262468,233571,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
383,3,NULL,DSEA82,Vortex Teardrop Earring,"The Vortex Teardrop Earring is a graceful choice in modern gold stud earrings that blends form with everyday function. Designed with simplicity, they reflect simple gold earrings designs for daily use with a chic twist. Perfect for daily wear earrings designs, they work seamlessly with gold ring earrings design trends. Ideal for small earrings for daily use, these are a must-have for anyone building a stylish daily wear gold earrings collection. Certified with a 18K gold hallmark, they bring heritage charm into your everyday wardrobe. Whether you're investing through gold purchase on emi or browsing earrings gold designs 2025, these earrings are a smart pick. A timeless pair of earrings for girls online with understated glamour.","{""height"":58,""width"":25}",Gold,"[{""carat"":2.10,""quantity"":500,""shape"":""round""}]",NULL,14,0,no,12,999,1,"rose,yellow,white",yellow,yellow,yellow,1,1,1,no,no,262468,233571,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
384,3,NULL,DSEA82,Vortex Teardrop Earring,"The Vortex Teardrop Earring is a graceful choice in modern gold stud earrings that blends form with everyday function. Designed with simplicity, they reflect simple gold earrings designs for daily use with a chic twist. Perfect for daily wear earrings designs, they work seamlessly with gold ring earrings design trends. Ideal for small earrings for daily use, these are a must-have for anyone building a stylish daily wear gold earrings collection. Certified with a 18K gold hallmark, they bring heritage charm into your everyday wardrobe. Whether you're investing through gold purchase on emi or browsing earrings gold designs 2025, these earrings are a smart pick. A timeless pair of earrings for girls online with understated glamour.","{""height"":58,""width"":25}",Gold,"[{""carat"":2.10,""quantity"":500,""shape"":""round""}]",NULL,14,0,no,12,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,262468,233571,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
385,3,NULL,DSEA60,The Mojito Earrings,"Elevate your everyday elegance with The Mojito Earrings, crafted for modern women who value comfort and timeless design. These stylish gold earrings design are ideal as daily use earrings for ladies, pairing well with both office outfits and casual wear. Featuring a lightweight profile, they’re perfect small gold earrings designs for daily use. The 18K gold jewellery hallmark assures authenticity and everyday durability. Their sleek earring gold jewellery design reflects understated sophistication, perfect for earrings for western wear. Whether you're headed to work or brunch, these are the daily wear earrings gold designs you’ll reach for. They make thoughtful gold earrings for mom too. Choose these real gold earrings design for everyday flair without compromise.","{""height"":16.0,""width"":16.0}",Gold,"[{""carat"":1.40,""quantity"":66,""shape"":""round""}]",,11.4,0,no,10,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,188974,170129,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
386,3,NULL,DSEA60,The Mojito Earrings,"Elevate your everyday elegance with The Mojito Earrings, crafted for modern women who value comfort and timeless design. These stylish gold earrings design are ideal as daily use earrings for ladies, pairing well with both office outfits and casual wear. Featuring a lightweight profile, they’re perfect small gold earrings designs for daily use. The 18K gold jewellery hallmark assures authenticity and everyday durability. Their sleek earring gold jewellery design reflects understated sophistication, perfect for earrings for western wear. Whether you're headed to work or brunch, these are the daily wear earrings gold designs you’ll reach for. They make thoughtful gold earrings for mom too. Choose these real gold earrings design for everyday flair without compromise.","{""height"":16.0,""width"":16.0}",Gold,"[{""carat"":1.40,""quantity"":66,""shape"":""round""}]",NULL,11.4,0,no,10,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,188974,170129,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
387,3,NULL,DSEA60,The Mojito Earrings,"Elevate your everyday elegance with The Mojito Earrings, crafted for modern women who value comfort and timeless design. These stylish gold earrings design are ideal as daily use earrings for ladies, pairing well with both office outfits and casual wear. Featuring a lightweight profile, they’re perfect small gold earrings designs for daily use. The 18K gold jewellery hallmark assures authenticity and everyday durability. Their sleek earring gold jewellery design reflects understated sophistication, perfect for earrings for western wear. Whether you're headed to work or brunch, these are the daily wear earrings gold designs you’ll reach for. They make thoughtful gold earrings for mom too. Choose these real gold earrings design for everyday flair without compromise.","{""height"":16.0,""width"":16.0}",Gold,"[{""carat"":1.40,""quantity"":66,""shape"":""round""}]",,11.4,0,no,10,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,188974,170129,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
388,3,NULL,DSEA54,Enchanting Diamond Dangle Earrings,"Make a shimmering statement with the Enchanting Diamond Dangle Earrings, designed for daily use gold earrings lovers who desire sparkle with comfort. These daily wear diamond earrings balance luxury and subtlety, ideal for earrings for women party wear or even elegant office attire. They are crafted from 18K gold jewellery with verified 18K gold hallmark for trust. A must-have for diamond earrings designs for daily use, they also cater to those curious about the difference between solitaire and diamond. The stylish daily wear gold earrings design adds just the right hint of glamour. These earrings gold stone design suit women of all ages. Add sparkle to your gold jewellery on emi wishlist with these beauties.","{""height"":54.50,""width"":19.50}",Gold,"[{""carat"":1.28,""quantity"":122,""shape"":""round""}]",,13,0,no,11.5,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,189270,172535,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
389,3,NULL,DSEA54,Enchanting Diamond Dangle Earrings,"Make a shimmering statement with the Enchanting Diamond Dangle Earrings, designed for daily use gold earrings lovers who desire sparkle with comfort. These daily wear diamond earrings balance luxury and subtlety, ideal for earrings for women party wear or even elegant office attire. They are crafted from 18K gold jewellery with verified 18K gold hallmark for trust. A must-have for diamond earrings designs for daily use, they also cater to those curious about the difference between solitaire and diamond. The stylish daily wear gold earrings design adds just the right hint of glamour. These earrings gold stone design suit women of all ages. Add sparkle to your gold jewellery on emi wishlist with these beauties.","{""height"":54.50,""width"":19.50}",Gold,"[{""carat"":1.28,""quantity"":122,""shape"":""round""}]",NULL,13,0,no,11.5,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,189270,172535,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
390,3,NULL,DSEA54,Enchanting Diamond Dangle Earrings,"Make a shimmering statement with the Enchanting Diamond Dangle Earrings, designed for daily use gold earrings lovers who desire sparkle with comfort. These daily wear diamond earrings balance luxury and subtlety, ideal for earrings for women party wear or even elegant office attire. They are crafted from 18K gold jewellery with verified 18K gold hallmark for trust. A must-have for diamond earrings designs for daily use, they also cater to those curious about the difference between solitaire and diamond. The stylish daily wear gold earrings design adds just the right hint of glamour. These earrings gold stone design suit women of all ages. Add sparkle to your gold jewellery on emi wishlist with these beauties.","{""height"":54.50,""width"":19.50}",Gold,"[{""carat"":1.28,""quantity"":122,""shape"":""round""}]",,13,0,no,11.5,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,189270,172535,0,1,0,0,NULL,22-05-2024 05:45,22-05-2024 05:45
391,3,NULL,DSEA49,Blooming Unity Earrings,"The Blooming Unity Earrings are perfect for women seeking earrings design for girl that transition effortlessly from daily errands to festive gatherings. Their clean lines and subtle charm make them ideal daily wear fancy gold earrings. Crafted in real gold earrings design with hallmark authenticity, they’re also suitable gold earrings for women daily use. Whether worn for second ear piercing studs or as side earrings gold design, they suit all styles. They feature the latest gold earrings designs for women with a modern finish. These earrings pair beautifully with Indian or western wear, offering earrings for multiple piercings versatility. Gift-worthy and elegant, they are gold earrings for mother who love all-day comfort.","{""height"":28,""width"":16}",Gold,"[{""carat"":0.21,""quantity"":10,""shape"":""round""}]","[{""carat"":3.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1600,""color"":""white""}]",4.1,0,no,3.7,999,1,"rose,yellow,white",yellow,rose,yellow,0,1,1,no,no,45340,43023,0,1,0,0,NULL,22-05-2024 06:19,22-05-2024 06:19
392,3,NULL,DSEA49,Blooming Unity Earrings,"The Blooming Unity Earrings are perfect for women seeking earrings design for girl that transition effortlessly from daily errands to festive gatherings. Their clean lines and subtle charm make them ideal daily wear fancy gold earrings. Crafted in real gold earrings design with hallmark authenticity, they’re also suitable gold earrings for women daily use. Whether worn for second ear piercing studs or as side earrings gold design, they suit all styles. They feature the latest gold earrings designs for women with a modern finish. These earrings pair beautifully with Indian or western wear, offering earrings for multiple piercings versatility. Gift-worthy and elegant, they are gold earrings for mother who love all-day comfort.","{""height"":28,""width"":16}",Gold,"[{""carat"":0.21,""quantity"":10,""shape"":""round""}]","[{""carat"":3.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1600,""color"":""white""}]",4.1,0,no,3.7,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,45340,43023,0,1,0,0,NULL,22-05-2024 06:19,22-05-2024 06:19
393,3,NULL,DSEA49,Blooming Unity Earrings,"The Blooming Unity Earrings are perfect for women seeking earrings design for girl that transition effortlessly from daily errands to festive gatherings. Their clean lines and subtle charm make them ideal daily wear fancy gold earrings. Crafted in real gold earrings design with hallmark authenticity, they’re also suitable gold earrings for women daily use. Whether worn for second ear piercing studs or as side earrings gold design, they suit all styles. They feature the latest gold earrings designs for women with a modern finish. These earrings pair beautifully with Indian or western wear, offering earrings for multiple piercings versatility. Gift-worthy and elegant, they are gold earrings for mother who love all-day comfort.","{""height"":28,""width"":16}",Gold,"[{""carat"":0.21,""quantity"":10,""shape"":""round""}]","[{""carat"":3.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1600,""color"":""white""}]",4.1,0,no,3.7,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,45340,43023,0,1,0,0,NULL,22-05-2024 06:19,22-05-2024 06:19
394,3,NULL,DSEA2,Four Prong Round Brilliant Diamond Stud Earrings,"These Four Prong Round Brilliant Diamond Stud Earrings are a must-have for anyone exploring diamond stud earrings for women with classic appeal. With secure craftsmanship and a timeless setting, they are perfect daily wear diamond earrings that suit any age or style. The sleek gold ring earrings design pairs beautifully with both traditional and western outfits. Ideal for second stud gold earrings or solo wear, their size and sparkle make them a staple. Perfect for those curious about the difference between solitaire and diamond — this stud is the answer to minimalist luxury. Designed in 18K gold jewellery with hallmark assurance. An elegant piece for gold jewellery on emi lovers seeking investment-worthy staples.","{""height"":4,""width"":4}",Gold,"[{""carat"":0,""quantity"":0,""shape"":""""}]",,2,0,no,1.8,999,1,"rose,yellow,white",white,rose,white,0,1,1,yes,no,81595,84043,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
395,3,NULL,DSEA2,Four Prong Round Brilliant Diamond Stud Earrings,"These Four Prong Round Brilliant Diamond Stud Earrings are a must-have for anyone exploring diamond stud earrings for women with classic appeal. With secure craftsmanship and a timeless setting, they are perfect daily wear diamond earrings that suit any age or style. The sleek gold ring earrings design pairs beautifully with both traditional and western outfits. Ideal for second stud gold earrings or solo wear, their size and sparkle make them a staple. Perfect for those curious about the difference between solitaire and diamond — this stud is the answer to minimalist luxury. Designed in 18K gold jewellery with hallmark assurance. An elegant piece for gold jewellery on emi lovers seeking investment-worthy staples.","{""height"":4,""width"":4}",Gold,"[{""carat"":0,""quantity"":0,""shape"":""""}]",,2,0,no,1.8,999,1,"rose,yellow,white",white,yellow,white,0,1,1,yes,no,81595,84043,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
396,3,NULL,DSEA2,Four Prong Round Brilliant Diamond Stud Earrings,"These Four Prong Round Brilliant Diamond Stud Earrings are a must-have for anyone exploring diamond stud earrings for women with classic appeal. With secure craftsmanship and a timeless setting, they are perfect daily wear diamond earrings that suit any age or style. The sleek gold ring earrings design pairs beautifully with both traditional and western outfits. Ideal for second stud gold earrings or solo wear, their size and sparkle make them a staple. Perfect for those curious about the difference between solitaire and diamond — this stud is the answer to minimalist luxury. Designed in 18K gold jewellery with hallmark assurance. An elegant piece for gold jewellery on emi lovers seeking investment-worthy staples.","{""height"":4,""width"":4}",Gold,"[{""carat"":0,""quantity"":0,""shape"":""""}]",NULL,2,0,no,1.8,999,1,"rose,yellow,white",white,white,white,0,1,1,yes,no,81595,84043,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
397,3,NULL,DSEA17a,Diamond Drop Stud Earrings,"Add sophistication to your look with the Diamond Drop Stud Earrings, crafted for daily use gold earrings enthusiasts. Their elegant drop structure is ideal for earrings gold stone design lovers who want something subtle yet statement-worthy. These are among the most versatile earrings for western wear, equally chic for office or parties. Ideal for earrings design for women who prefer side ear studs designs with a bit of shine. Built using verified 18K gold hallmark materials, these earrings offer both durability and charm. Great option for those browsing diamond earrings designs for daily use. Lightweight and crafted to perfection, they’re an all-day comfort pick.","{""height"":11,""width"":4}",Gold,"[{""carat"":0.18,""quantity"":2,""shape"":""round""}]",,2.2,0,no,2,999,1,"rose,yellow,white",white,rose,white,0,1,1,yes,no,98294,98091,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
398,3,NULL,DSEA17a,Diamond Drop Stud Earrings,"Add sophistication to your look with the Diamond Drop Stud Earrings, crafted for daily use gold earrings enthusiasts. Their elegant drop structure is ideal for earrings gold stone design lovers who want something subtle yet statement-worthy. These are among the most versatile earrings for western wear, equally chic for office or parties. Ideal for earrings design for women who prefer side ear studs designs with a bit of shine. Built using verified 18K gold hallmark materials, these earrings offer both durability and charm. Great option for those browsing diamond earrings designs for daily use. Lightweight and crafted to perfection, they’re an all-day comfort pick.","{""height"":11,""width"":4}",Gold,"[{""carat"":0.18,""quantity"":2,""shape"":""round""}]",,2.2,0,no,2,999,1,"rose,yellow,white",white,yellow,white,0,1,1,yes,no,98294,98091,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
399,3,NULL,DSEA17a,Diamond Drop Stud Earrings,"Add sophistication to your look with the Diamond Drop Stud Earrings, crafted for daily use gold earrings enthusiasts. Their elegant drop structure is ideal for earrings gold stone design lovers who want something subtle yet statement-worthy. These are among the most versatile earrings for western wear, equally chic for office or parties. Ideal for earrings design for women who prefer side ear studs designs with a bit of shine. Built using verified 18K gold hallmark materials, these earrings offer both durability and charm. Great option for those browsing diamond earrings designs for daily use. Lightweight and crafted to perfection, they’re an all-day comfort pick.","{""height"":11,""width"":4}",Gold,"[{""carat"":0.18,""quantity"":2,""shape"":""round""}]",NULL,2.2,0,no,2,999,1,"rose,yellow,white",white,white,white,0,1,1,yes,no,98294,98091,0,1,0,0,NULL,22-05-2024 07:25,22-05-2024 07:25
403,3,NULL,DSEA53,Avalon Diamond Embrace Earrings,"The Avalon Diamond Embrace earrings bring together timeless beauty with wearable elegance. These gold diamond hoop earrings are perfect for daily use earrings design, crafted to match Indian gold earrings designs hoops. Made with 18K gold jewellery and certified for quality, they blend seamlessly into daily wear gold earrings. Their classic structure suits gold earrings for women daily use and formal occasions alike. Perfect as small earrings for daily use or styled with earrings for western wear. Available with low gold jewellery making charges and flexible gold purchase on emi near me. A refined pick from modern gold stud earrings collections.","{""height"":21.5,""width"":4.0}",Gold,"[{""carat"":0.66,""quantity"":62,""shape"":""round""}]","[{""carat"":1.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1000,""color"":""white""}]",4,0,no,3.5,999,1,"rose,yellow,white",white,rose,white,0,1,1,no,no,81592,72483,0,1,0,0,NULL,22-05-2024 07:46,22-05-2024 07:46
404,3,NULL,DSEA53,Avalon Diamond Embrace Earrings,"The Avalon Diamond Embrace earrings bring together timeless beauty with wearable elegance. These gold diamond hoop earrings are perfect for daily use earrings design, crafted to match Indian gold earrings designs hoops. Made with 18K gold jewellery and certified for quality, they blend seamlessly into daily wear gold earrings. Their classic structure suits gold earrings for women daily use and formal occasions alike. Perfect as small earrings for daily use or styled with earrings for western wear. Available with low gold jewellery making charges and flexible gold purchase on emi near me. A refined pick from modern gold stud earrings collections.","{""height"":21.5,""width"":4.0}",Gold,"[{""carat"":0.66,""quantity"":62,""shape"":""round""}]","[{""carat"":1.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1000,""color"":""white""}]",4,0,no,3.5,999,1,"rose,yellow,white",white,yellow,white,0,1,1,no,no,81592,72483,0,1,0,0,NULL,22-05-2024 07:46,22-05-2024 07:46
405,3,NULL,DSEA53,Avalon Diamond Embrace Earrings,"The Avalon Diamond Embrace earrings bring together timeless beauty with wearable elegance. These gold diamond hoop earrings are perfect for daily use earrings design, crafted to match Indian gold earrings designs hoops. Made with 18K gold jewellery and certified for quality, they blend seamlessly into daily wear gold earrings. Their classic structure suits gold earrings for women daily use and formal occasions alike. Perfect as small earrings for daily use or styled with earrings for western wear. Available with low gold jewellery making charges and flexible gold purchase on emi near me. A refined pick from modern gold stud earrings collections.","{""height"":21.5,""width"":4.0}",Gold,"[{""carat"":0.66,""quantity"":62,""shape"":""round""}]","[{""carat"":1.5,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1000,""color"":""white""}]",4,0,no,3.5,999,1,"rose,yellow,white",white,white,white,0,1,1,no,no,81592,72483,0,1,0,0,NULL,22-05-2024 07:46,22-05-2024 07:46
410,3,NULL,DSEA11b,Inside Out Chic Diamond Hoops,"Inside Out Chic Diamond Hoops blend classic elegance with a bold inside-out setting for everyday sophistication. Featuring a gold diamond hoop earrings structure, these hoops are ideal for women seeking stylish daily wear gold earrings. Designed to match the aesthetics of indian gold earrings designs hoops while offering a contemporary twist. Made in 18K gold jewellery and backed by authentic 18K gold hallmark, ensuring purity and lasting shine. A smart option for earrings for women party wear and also perfect as regular use gold earrings. These earrings are lightweight and comfortable for earrings for multiple piercings. With transparent making charges for gold jewellery per gram  they offer both luxury and value. A versatile must-have for women who want brilliance and practicality in one.","{""height"":32.5,""width"":1.4}",Gold,"[{""carat"":0.59,""quantity"":118,""shape"":""round""}]",NULL,4,0,no,3.5,999,1,"rose,yellow,white",yellow,yellow,yellow,0,1,1,no,no,74642,66550,0,1,0,0,NULL,22-05-2024 07:46,22-05-2024 07:46
411,3,NULL,DSEA11b,Inside Out Chic Diamond Hoops,"Inside Out Chic Diamond Hoops blend classic elegance with a bold inside-out setting for everyday sophistication. Featuring a gold diamond hoop earrings structure, these hoops are ideal for women seeking stylish daily wear gold earrings. Designed to match the aesthetics of indian gold earrings designs hoops while offering a contemporary twist. Made in 18K gold jewellery and backed by authentic 18K gold hallmark, ensuring purity and lasting shine. A smart option for earrings for women party wear and also perfect as regular use gold earrings. These earrings are lightweight and comfortable for earrings for multiple piercings. With transparent making charges for gold jewellery per gram  they offer both luxury and value. A versatile must-have for women who want brilliance and practicality in one.","{""height"":32.5,""width"":1.4}",Gold,"[{""carat"":0.59,""quantity"":118,""shape"":""round""}]",NULL,4,0,no,3.5,999,1,"rose,yellow,white",yellow,white,yellow,0,1,1,no,no,74642,66550,0,1,0,0,NULL,22-05-2024 07:46,22-05-2024 07:46
415,3,NULL,DSEA13,Pearl And Diamond Row Drop Earrings,"The Pearl And Diamond Row Drop Earrings feature refined pearl stud earrings gold detailing for a look that transitions seamlessly from desk to dinner. Their gold earrings round design evokes a classic charm, while their minimalist form makes them one of the best simple gold earrings designs for daily use. These are perfect earrings for girls online looking for timeless sparkle. Their lightweight build ensures comfort for daily wear diamond earrings. Add them to your everyday favourites if you're looking for side earrings gold design with a modern twist. Also suitable as second stud gold earrings to complete your layered look. Great choice for women buying gold jewellery on emi. Crafted with certified 18K gold jewellery.","{""height"":16.5,""width"":5.5}",Gold,"[{""carat"":0.20,""quantity"":10,""shape"":""round""}]","[{""carat"":2,""quantity"":2,""shape"":""round"",""type"":""Natural Pearl"",""price"":1200,""color"":""white""}]",2.6,0,no,2.4,999,1,"rose,yellow,white",white,rose,white,0,1,1,no,no,34994,32542,0,1,0,0,NULL,22-05-2024 10:48,22-05-2024 10:48
